archivo_origen,año,bodega,categoria_busqueda,categoria_calidad,descuento,disponibilidad,nombre_completo,nombre_vino,num_reviews,pagina,posicion,posicion_global,posicion_pagina,precio_eur,precio_original,rating,region,session_id,timestamp,tipo_vino,url
vivino_multipagina_20250716_125324.csv,2019.0,Herència Altés La,,Good Value,,Disponible,"Herència AltésLa Xalamera 2019Terra Alta,EspañaGood Value4,153 valoraciones29,90 €",,3.0,1.0,,1.0,23.0,29.9,,4.15,Terra Alta,20250716_125057,2025-07-16 12:51:32,Tinto,https://www.vivino.com/herencia-altes-la-xalamera-terra-alta/w/6170276?year=2019&price_id=36324678
vivino_multipagina_20250716_125324.csv,2022.0,Aseginolaza,,Good Value,,Disponible,"Aseginolaza & LeundaCuvée Las Santas 2022Navarra,EspañaGood Value4,1128 valoraciones22,35 €",,8.0,1.0,,1.0,24.0,22.35,,4.112,Navarra,20250716_125057,2025-07-16 12:51:32,Tinto,https://www.vivino.com/aseginolaza-leunda-cuvee-las-santas/w/9648325?year=2022&price_id=37563720
vivino_multipagina_20250716_125324.csv,2016.0,Viñas del,,Cosecha más antigua,,Disponible,"Viñas del VeroSecastilla 2016Somontano,EspañaCosecha más antigua disponible4,151 valoraciones33,90 €",,1.0,2.0,,25.0,1.0,33.9,,4.15,Somontano,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/vinas-del-vero-secastilla/w/1158235?year=2016&price_id=25421069
vivino_multipagina_20250716_125324.csv,2023.0,Altavins Vinerel,,Good Value,,Disponible,"AltavinsVinerel.Les Garnatxa Peluda 2023Terra Alta,EspañaGood Value4,146 valoraciones22,25 €",,6.0,2.0,,25.0,2.0,22.25,,4.14,Terra Alta,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/altavins-vinerel-les-garnatxa-peluda/w/11471752?year=2023&price_id=39308500
vivino_multipagina_20250716_125324.csv,2021.0,Cuevas,,Good Value,,Disponible,"Cuevas de AromOS Cantals 2021Campo de Borja,EspañaGood Value4,1427 valoraciones42,21 €",,7.0,2.0,,25.0,3.0,42.21,,4.142,Campo de Borja,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/cuevas-de-arom-os-cantals/w/5796944?year=2021&price_id=34502822
vivino_multipagina_20250716_125324.csv,2020.0,Bodegas Ateca Atteca,,Great Value,,Disponible,"Bodegas AtecaAtteca Garnacha (Old Vines) 2020Calatayud,EspañaGreat Value4,1608 valoraciones14,46 €",,8.0,2.0,,25.0,4.0,14.46,,4.16,Calatayud,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/bodegas-ateca-atteca-garnacha-old-vines/w/1183710?year=2020&price_id=38449392
vivino_multipagina_20250716_125324.csv,2021.0,Soto,,,,Disponible,"Soto y ManriqueAlto de la Estrella 2021Castilla y León,España4,1118 valoraciones32 €",,8.0,2.0,,25.0,5.0,32.0,,4.111,Castilla y León,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/soto-y-manrique-alto-de-la-estrella/w/9110384?year=2021&price_id=38500087
vivino_multipagina_20250716_125324.csv,2021.0,Bodegas Paco,,Great Value,,Disponible,"Bodegas Paco MuleroGarnacha 2021Calatayud,EspañaGreat Value4,191 valoraciones10,90 €",,1.0,2.0,,25.0,6.0,10.9,,4.19,Calatayud,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/bodegas-paco-mulero-garnacha/w/8995715?year=2021&price_id=35422551
vivino_multipagina_20250716_125324.csv,2021.0,Breca Garnacha 2021Calatayud,,Great Value,,Disponible,"BrecaGarnacha 2021Calatayud,EspañaGreat Value4,182 valoraciones14,10 €",,2.0,2.0,,25.0,7.0,14.1,,4.18,Calatayud,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/breca-garnacha-calatayud/w/1370945?year=2021&price_id=38561559
vivino_multipagina_20250716_125324.csv,2019.0,Vinyes Tortuga Hunky,,Good Value,,Disponible,"Vinyes TortugaHunky Dory 2019Cataluña,EspañaGood Value4,188 valoraciones43,95 €",,8.0,2.0,,25.0,8.0,43.95,,4.18,Cataluña,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/vinyes-tortuga-hunky-dory/w/7450443?year=2019&price_id=33825942
vivino_multipagina_20250716_125324.csv,2022.0,Particular Garnacha Viñas,,Great Value,,Disponible,"ParticularGarnacha Viñas Centenarias 2022Cariñena,EspañaGreat Value4,12548 valoraciones14,80 €",,8.0,2.0,,25.0,9.0,14.8,,4.1254,Cariñena,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/particular-es-garnacha-vinas-centenarias/w/2338003?year=2022&price_id=38799328
vivino_multipagina_20250716_125324.csv,2023.0,Gil Pejenaute Tabuca,,Great Value,,Disponible,"Gil PejenauteTabuca 2023Campo de Borja,EspañaGreat Value4,1318 valoraciones20,50 €",,8.0,2.0,,25.0,10.0,20.5,,4.131,Campo de Borja,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/gil-pejenaute-tabuca/w/10428248?year=2023&price_id=39171060
vivino_multipagina_20250716_125324.csv,2021.0,Terra Remota Camino,,,,Disponible,"Terra RemotaCamino 2021Empordà,España4,1147 valoraciones38,80 €",,7.0,2.0,,25.0,11.0,38.8,,4.114,Empordà,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/terra-remota-camino/w/1222476?year=2021&price_id=38859603
vivino_multipagina_20250716_125324.csv,2021.0,Pagos del,,Great Value,,Disponible,"Pagos del MoncayoPrados Colección Garnacha 2021Campo de Borja,EspañaGreat Value4,1181 valoraciones14,90 €",,1.0,2.0,,25.0,12.0,14.9,,4.118,Campo de Borja,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/pagos-del-moncayo-prados-coleccion-garnacha/w/5409799?year=2021&price_id=34084953
vivino_multipagina_20250716_125324.csv,2022.0,Vinos Divertidos Camino,,Great Value,,Disponible,"Vinos DivertidosCamino A Pardos Garnacha Viñas Viejas 80 Old Vines 2022Calatayud,EspañaGreat Value4,1384 valoraciones12,90 €",,4.0,2.0,,25.0,13.0,12.9,,4.138,Calatayud,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/vinos-divertidos-camino-a-pardos-garnacha-vinas-viejas-80-old-vines/w/9894859?year=2022&price_id=39306606
vivino_multipagina_20250716_125324.csv,2017.0,Carlos Ruben Antonio,,Good Value,,Disponible,"Carlos RubenAntonio Antonia 2017Aragón,EspañaGood Value4,158 valoraciones24,95 €",,8.0,2.0,,25.0,14.0,24.95,,4.15,Aragón,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/carlos-ruben-antonio-antonia/w/7256945?year=2017&price_id=27201047
vivino_multipagina_20250716_125324.csv,2019.0,Proyecto Garnachas,,Good Value,,Disponible,"Proyecto Garnachas de EspañaLa Garnacha Perdida 2019Aragón,EspañaGood Value4,1333 valoraciones22,75 €",,3.0,2.0,,25.0,15.0,22.75,,4.133,Aragón,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/proyecto-garnachas-de-espana-la-garnacha-perdida/w/5296470?year=2019&price_id=27445400
vivino_multipagina_20250716_125324.csv,2020.0,Telmo Rodriguez Pegaso,,,,Disponible,"Telmo RodriguezPegaso Barrancos de Pizarra 2020Castilla y León,España4,158 valoraciones39,93 €",,8.0,2.0,,25.0,16.0,39.93,,4.15,Castilla y León,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/telmo-rodriguez-pegaso-barrancos-de-pizarra/w/1179898?year=2020&price_id=34283314
vivino_multipagina_20250716_125324.csv,2022.0,Viña Zorzal La,,,,Disponible,"Viña ZorzalLa Peli 2022Navarra,España4,171 valoraciones34,90 €",,1.0,2.0,,25.0,17.0,34.9,,4.17,Navarra,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/vina-zorzal-la-peli/w/8784103?year=2022&price_id=36953388
vivino_multipagina_20250716_125324.csv,2022.0,Cérvoles Garnatxa,,Good Value,,Disponible,"CérvolesGarnatxa de Cérvoles Vinyes Altes de Les Garrigues 2022Costers del Segre,EspañaGood Value4,1232 valoraciones17,15 €",,2.0,2.0,,25.0,18.0,17.15,,4.123,Costers del Segre,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/cervoles-garnatxa-de-cervoles-vinyes-altes-de-les-garrigues/w/4547042?year=2022&price_id=34401899
vivino_multipagina_20250716_125324.csv,2019.0,Valquejigoso Carpetano,,Great Value,,Disponible,"ValquejigosoCarpetano Garnacha 2019Madrid,EspañaGreat Value4,1147 valoraciones14,95 €",,7.0,2.0,,25.0,19.0,14.95,,4.114,Madrid,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/valquejigoso-carpetano-garnacha/w/11316262?year=2019&price_id=31843204
vivino_multipagina_20250716_125324.csv,2023.0,Reventón La Reina,,,,Disponible,"El ReventónLa Reina 2023Madrid,España4,1119 valoraciones33 €",,9.0,2.0,,25.0,20.0,33.0,,4.111,Madrid,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/el-reventon-la-reina/w/12148142?year=2023&price_id=38750047
vivino_multipagina_20250716_125324.csv,2021.0,Bodegas Frontonio Supersónico,,Good Value,,Disponible,"Bodegas FrontonioSupersónico Garnacha 2021Valdejalón,EspañaGood Value4,196 valoraciones27,15 €",,6.0,2.0,,25.0,21.0,27.15,,4.19,Valdejalón,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/frontonio-supersonico-garnacha/w/4968370?year=2021&price_id=36112974
vivino_multipagina_20250716_125324.csv,2022.0,Borsao Bodegas Tres,,Great Value,,Disponible,"Borsao BodegasTres Picos Garnacha 2022Campo de Borja,EspañaGreat Value4,172 valoraciones13,35 €",,2.0,2.0,,25.0,22.0,13.35,,4.17,Campo de Borja,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/borsao-bodegas-tres-picos-garnacha/w/35374?year=2022&price_id=38974679
vivino_multipagina_20250716_125324.csv,2022.0,Aseginolaza,,Good Value,,Disponible,"Aseginolaza & LeundaCuvée Las Santas 2022Navarra,EspañaGood Value4,1128 valoraciones22,35 €",,8.0,2.0,,25.0,23.0,22.35,,4.112,Navarra,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/aseginolaza-leunda-cuvee-las-santas/w/9648325?year=2022&price_id=37563720
vivino_multipagina_20250716_125324.csv,2019.0,Herència Altés La,,Good Value,,Disponible,"Herència AltésLa Xalamera 2019Terra Alta,EspañaGood Value4,153 valoraciones29,90 €",,3.0,2.0,,25.0,24.0,29.9,,4.15,Terra Alta,20250716_125057,2025-07-16 12:52:10,Tinto,https://www.vivino.com/herencia-altes-la-xalamera-terra-alta/w/6170276?year=2019&price_id=36324678
vivino_multipagina_20250716_125324.csv,2016.0,Viñas del,,Cosecha más antigua,,Disponible,"Viñas del VeroSecastilla 2016Somontano,EspañaCosecha más antigua disponible4,151 valoraciones33,90 €",,1.0,3.0,,49.0,1.0,33.9,,4.15,Somontano,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/vinas-del-vero-secastilla/w/1158235?year=2016&price_id=25421069
vivino_multipagina_20250716_125324.csv,2023.0,Altavins Vinerel,,Good Value,,Disponible,"AltavinsVinerel.Les Garnatxa Peluda 2023Terra Alta,EspañaGood Value4,146 valoraciones22,25 €",,6.0,3.0,,49.0,2.0,22.25,,4.14,Terra Alta,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/altavins-vinerel-les-garnatxa-peluda/w/11471752?year=2023&price_id=39308500
vivino_multipagina_20250716_125324.csv,2021.0,Cuevas,,Good Value,,Disponible,"Cuevas de AromOS Cantals 2021Campo de Borja,EspañaGood Value4,1427 valoraciones42,21 €",,7.0,3.0,,49.0,3.0,42.21,,4.142,Campo de Borja,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/cuevas-de-arom-os-cantals/w/5796944?year=2021&price_id=34502822
vivino_multipagina_20250716_125324.csv,2020.0,Bodegas Ateca Atteca,,Great Value,,Disponible,"Bodegas AtecaAtteca Garnacha (Old Vines) 2020Calatayud,EspañaGreat Value4,1608 valoraciones14,46 €",,8.0,3.0,,49.0,4.0,14.46,,4.16,Calatayud,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/bodegas-ateca-atteca-garnacha-old-vines/w/1183710?year=2020&price_id=38449392
vivino_multipagina_20250716_125324.csv,2021.0,Soto,,,,Disponible,"Soto y ManriqueAlto de la Estrella 2021Castilla y León,España4,1118 valoraciones32 €",,8.0,3.0,,49.0,5.0,32.0,,4.111,Castilla y León,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/soto-y-manrique-alto-de-la-estrella/w/9110384?year=2021&price_id=38500087
vivino_multipagina_20250716_125324.csv,2021.0,Bodegas Paco,,Great Value,,Disponible,"Bodegas Paco MuleroGarnacha 2021Calatayud,EspañaGreat Value4,191 valoraciones10,90 €",,1.0,3.0,,49.0,6.0,10.9,,4.19,Calatayud,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/bodegas-paco-mulero-garnacha/w/8995715?year=2021&price_id=35422551
vivino_multipagina_20250716_125324.csv,2021.0,Breca Garnacha 2021Calatayud,,Great Value,,Disponible,"BrecaGarnacha 2021Calatayud,EspañaGreat Value4,182 valoraciones14,10 €",,2.0,3.0,,49.0,7.0,14.1,,4.18,Calatayud,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/breca-garnacha-calatayud/w/1370945?year=2021&price_id=38561559
vivino_multipagina_20250716_125324.csv,2019.0,Vinyes Tortuga Hunky,,Good Value,,Disponible,"Vinyes TortugaHunky Dory 2019Cataluña,EspañaGood Value4,188 valoraciones43,95 €",,8.0,3.0,,49.0,8.0,43.95,,4.18,Cataluña,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/vinyes-tortuga-hunky-dory/w/7450443?year=2019&price_id=33825942
vivino_multipagina_20250716_125324.csv,2022.0,Particular Garnacha Viñas,,Great Value,,Disponible,"Particular Garnacha Viñas Centenarias 2022Cariñena,EspañaGreat Value4,12548 valoraciones14,80 €",,8.0,3.0,,49.0,9.0,14.8,,4.1254,Cariñena,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/particular-es-garnacha-vinas-centenarias/w/2338003?year=2022&price_id=38799328
vivino_multipagina_20250716_125324.csv,2023.0,Gil Pejenaute Tabuca,,Great Value,,Disponible,"Gil Pejenaute Tabuca 2023Campo de Borja,EspañaGreat Value4,1318 valoraciones20,50 €",,8.0,3.0,,49.0,10.0,20.5,,4.131,Campo de Borja,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/gil-pejenaute-tabuca/w/10428248?year=2023&price_id=39171060
vivino_multipagina_20250716_125324.csv,2021.0,Terra Remota Camino,,,,Disponible,"Terra Remota Camino 2021Empordà,España4,1147 valoraciones38,80 €",,7.0,3.0,,49.0,11.0,38.8,,4.114,Empordà,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/terra-remota-camino/w/1222476?year=2021&price_id=38859603
vivino_multipagina_20250716_125324.csv,2021.0,Pagos del,,Great Value,,Disponible,"Pagos del MoncayoPrados Colección Garnacha 2021Campo de Borja,EspañaGreat Value4,1181 valoraciones14,90 €",,1.0,3.0,,49.0,12.0,14.9,,4.118,Campo de Borja,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/pagos-del-moncayo-prados-coleccion-garnacha/w/5409799?year=2021&price_id=34084953
vivino_multipagina_20250716_125324.csv,2022.0,Vinos Divertidos Camino,,Great Value,,Disponible,"Vinos DivertidosCamino A Pardos Garnacha Viñas Viejas 80 Old Vines 2022Calatayud,EspañaGreat Value4,1384 valoraciones12,90 €",,4.0,3.0,,49.0,13.0,12.9,,4.138,Calatayud,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/vinos-divertidos-camino-a-pardos-garnacha-vinas-viejas-80-old-vines/w/9894859?year=2022&price_id=39306606
vivino_multipagina_20250716_125324.csv,2017.0,Carlos Ruben Antonio,,Good Value,,Disponible,"Carlos RubenAntonio Antonia 2017Aragón,EspañaGood Value4,158 valoraciones24,95 €",,8.0,3.0,,49.0,14.0,24.95,,4.15,Aragón,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/carlos-ruben-antonio-antonia/w/7256945?year=2017&price_id=27201047
vivino_multipagina_20250716_125324.csv,2019.0,Proyecto Garnachas,,Good Value,,Disponible,"Proyecto Garnachas de EspañaLa Garnacha Perdida 2019Aragón,EspañaGood Value4,1333 valoraciones22,75 €",,3.0,3.0,,49.0,15.0,22.75,,4.133,Aragón,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/proyecto-garnachas-de-espana-la-garnacha-perdida/w/5296470?year=2019&price_id=27445400
vivino_multipagina_20250716_125324.csv,2020.0,Telmo Rodriguez Pegaso,,,,Disponible,"Telmo RodriguezPegaso Barrancos de Pizarra 2020Castilla y León,España4,158 valoraciones39,93 €",,8.0,3.0,,49.0,16.0,39.93,,4.15,Castilla y León,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/telmo-rodriguez-pegaso-barrancos-de-pizarra/w/1179898?year=2020&price_id=34283314
vivino_multipagina_20250716_125324.csv,2022.0,Viña Zorzal La,,,,Disponible,"Viña ZorzalLa Peli 2022Navarra,España4,171 valoraciones34,90 €",,1.0,3.0,,49.0,17.0,34.9,,4.17,Navarra,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/vina-zorzal-la-peli/w/8784103?year=2022&price_id=36953388
vivino_multipagina_20250716_125324.csv,2022.0,Cérvoles Garnatxa,,Good Value,,Disponible,"CérvolesGarnatxa de Cérvoles Vinyes Altes de Les Garrigues 2022Costers del Segre,EspañaGood Value4,1232 valoraciones17,15 €",,2.0,3.0,,49.0,18.0,17.15,,4.123,Costers del Segre,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/cervoles-garnatxa-de-cervoles-vinyes-altes-de-les-garrigues/w/4547042?year=2022&price_id=34401899
vivino_multipagina_20250716_125324.csv,2019.0,Valquejigoso Carpetano,,Great Value,,Disponible,"ValquejigosoCarpetano Garnacha 2019Madrid,EspañaGreat Value4,1147 valoraciones14,95 €",,7.0,3.0,,49.0,19.0,14.95,,4.114,Madrid,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/valquejigoso-carpetano-garnacha/w/11316262?year=2019&price_id=31843204
vivino_multipagina_20250716_125324.csv,2023.0,Reventón La Reina,,,,Disponible,"El ReventónLa Reina 2023Madrid,España4,1119 valoraciones33 €",,9.0,3.0,,49.0,20.0,33.0,,4.111,Madrid,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/el-reventon-la-reina/w/12148142?year=2023&price_id=38750047
vivino_multipagina_20250716_125324.csv,2021.0,Bodegas Frontonio Supersónico,,Good Value,,Disponible,"Bodegas FrontonioSupersónico Garnacha 2021Valdejalón,EspañaGood Value4,196 valoraciones27,15 €",,6.0,3.0,,49.0,21.0,27.15,,4.19,Valdejalón,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/frontonio-supersonico-garnacha/w/4968370?year=2021&price_id=36112974
vivino_multipagina_20250716_125324.csv,2022.0,Borsao Bodegas Tres,,Great Value,,Disponible,"Borsao BodegasTres Picos Garnacha 2022Campo de Borja,EspañaGreat Value4,172 valoraciones13,35 €",,2.0,3.0,,49.0,22.0,13.35,,4.17,Campo de Borja,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/borsao-bodegas-tres-picos-garnacha/w/35374?year=2022&price_id=38974679
vivino_multipagina_20250716_125324.csv,2022.0,Aseginolaza,,Good Value,,Disponible,"Aseginolaza & LeundaCuvée Las Santas 2022Navarra,EspañaGood Value4,1128 valoraciones22,35 €",,8.0,3.0,,49.0,23.0,22.35,,4.112,Navarra,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/aseginolaza-leunda-cuvee-las-santas/w/9648325?year=2022&price_id=37563720
vivino_multipagina_20250716_125324.csv,2019.0,Herència Altés La,,Good Value,,Disponible,"Herència AltésLa Xalamera 2019Terra Alta,EspañaGood Value4,153 valoraciones29,90 €",,3.0,3.0,,49.0,24.0,29.9,,4.15,Terra Alta,20250716_125057,2025-07-16 12:52:48,Tinto,https://www.vivino.com/herencia-altes-la-xalamera-terra-alta/w/6170276?year=2019&price_id=36324678
vivino_multipagina_20250716_125324.csv,2016.0,Viñas del,,Cosecha más antigua,,Disponible,"Viñas del VeroSecastilla 2016Somontano,EspañaCosecha más antigua disponible4,151 valoraciones33,90 €",,1.0,4.0,,73.0,1.0,33.9,,4.15,Somontano,20250716_125057,2025-07-16 12:53:24,Tinto,https://www.vivino.com/vinas-del-vero-secastilla/w/1158235?year=2016&price_id=25421069
vivino_multipagina_20250716_125324.csv,2023.0,Altavins Vinerel,,Good Value,,Disponible,"AltavinsVinerel.Les Garnatxa Peluda 2023Terra Alta,EspañaGood Value4,146 valoraciones22,25 €",,6.0,4.0,,73.0,2.0,22.25,,4.14,Terra Alta,20250716_125057,2025-07-16 12:53:24,Tinto,https://www.vivino.com/altavins-vinerel-les-garnatxa-peluda/w/11471752?year=2023&price_id=39308500
vivino_multipagina_20250716_125324.csv,2021.0,Cuevas,,Good Value,,Disponible,"Cuevas de AromOS Cantals 2021Campo de Borja,EspañaGood Value4,1427 valoraciones42,21 €",,7.0,4.0,,73.0,3.0,42.21,,4.142,Campo de Borja,20250716_125057,2025-07-16 12:53:24,Tinto,https://www.vivino.com/cuevas-de-arom-os-cantals/w/5796944?year=2021&price_id=34502822
vivino_multipagina_20250716_125324.csv,2020.0,Bodegas Ateca Atteca,,Great Value,,Disponible,"Bodegas AtecaAtteca Garnacha (Old Vines) 2020Calatayud,EspañaGreat Value4,1608 valoraciones14,46 €",,8.0,4.0,,73.0,4.0,14.46,,4.16,Calatayud,20250716_125057,2025-07-16 12:53:24,Tinto,https://www.vivino.com/bodegas-ateca-atteca-garnacha-old-vines/w/1183710?year=2020&price_id=38449392
vivino_multipagina_20250716_125324.csv,2021.0,Soto,,,,Disponible,"Soto y ManriqueAlto de la Estrella 2021Castilla y León,España4,1118 valoraciones32 €",,8.0,4.0,,73.0,5.0,32.0,,4.111,Castilla y León,20250716_125057,2025-07-16 12:53:24,Tinto,https://www.vivino.com/soto-y-manrique-alto-de-la-estrella/w/9110384?year=2021&price_id=38500087
vivino_multipagina_20250716_125324.csv,2021.0,Bodegas Paco,,Great Value,,Disponible,"Bodegas Paco MuleroGarnacha 2021Calatayud,EspañaGreat Value4,191 valoraciones10,90 €",,1.0,4.0,,73.0,6.0,10.9,,4.19,Calatayud,20250716_125057,2025-07-16 12:53:24,Tinto,https://www.vivino.com/bodegas-paco-mulero-garnacha/w/8995715?year=2021&price_id=35422551
vivino_multipagina_20250716_125324.csv,2021.0,Breca Garnacha 2021Calatayud,,Great Value,,Disponible,"BrecaGarnacha 2021Calatayud,EspañaGreat Value4,182 valoraciones14,10 €",,2.0,4.0,,73.0,7.0,14.1,,4.18,Calatayud,20250716_125057,2025-07-16 12:53:24,Tinto,https://www.vivino.com/breca-garnacha-calatayud/w/1370945?year=2021&price_id=38561559
